date,amount,vendor,location,transaction_type
2024-02-13,9402,Zomato,Delhi,Transfer
2024-03-01,199636,Unknown,Mumbai,Transfer
2024-02-12,7545,Zomato,Mumbai,Transfer
2024-01-02,256521,Unknown,Delhi,Transfer
2024-03-01,9649,Zomato,Mumbai,Transfer
2024-01-03,6581,Swiggy,Bangalore,Online
2024-01-04,9831,Swiggy,Delhi,Online
2024-02-25,241419,Unknown,Bangalore,Online
2024-02-20,5280,Swiggy,Mumbai,Online
2024-02-04,7711,Amazon,Pune,Online
2024-02-27,9670,Zomato,Pune,Food
2024-02-05,8647,Flipkart,Mumbai,Food
2024-01-26,5995,Swiggy,Pune,Online
2024-02-21,3620,Zomato,Bangalore,Transfer
2024-02-04,1219,Zomato,Mumbai,Food
2024-01-28,8529,Swiggy,Delhi,Online
2024-01-08,160104,Unknown,Pune,Online
2024-01-14,2922,Zomato,Pune,Food
2024-01-25,3374,Flipkart,Delhi,Food
2024-01-16,7232,Amazon,Mumbai,Food
2024-02-05,2822,Flipkart,Delhi,Online
2024-01-20,227389,Unknown,Delhi,Transfer
2024-01-26,2627,Zomato,Bangalore,Food
2024-01-25,9376,Flipkart,Mumbai,Online
2024-01-29,3436,Swiggy,Delhi,Transfer
2024-02-13,9733,Flipkart,Pune,Transfer
2024-01-30,260894,Unknown,Mumbai,Food
2024-01-16,9718,Zomato,Delhi,Transfer
2024-03-01,8145,Swiggy,Mumbai,Food
2024-01-15,3729,Swiggy,Mumbai,Online
2024-02-17,1181,Zomato,Pune,Online
2024-01-16,5885,Flipkart,Mumbai,Online
2024-02-02,8369,Zomato,Bangalore,Online
2024-01-13,6698,Flipkart,Bangalore,Transfer
2024-01-23,3667,Flipkart,Pune,Food
2024-02-16,2331,Amazon,Bangalore,Transfer
2024-01-05,1846,Zomato,Bangalore,Food
2024-02-15,2493,Amazon,Pune,Transfer
2024-02-29,6956,Zomato,Mumbai,Online
2024-02-15,6208,Swiggy,Mumbai,Food
2024-01-03,9711,Zomato,Pune,Online
2024-01-02,264160,Unknown,Pune,Food
2024-02-14,9474,Zomato,Delhi,Transfer
2024-02-28,137415,Unknown,Pune,Online
2024-02-18,5526,Zomato,Delhi,Online
2024-01-14,4872,Flipkart,Mumbai,Online
2024-02-24,188999,Unknown,Mumbai,Online
2024-02-12,2009,Flipkart,Bangalore,Online
2024-02-28,4841,Swiggy,Bangalore,Online
2024-01-02,954,Amazon,Pune,Transfer
2024-02-22,6870,Amazon,Mumbai,Food
2024-02-04,5598,Swiggy,Delhi,Food
2024-02-15,175369,Unknown,Bangalore,Food
2024-02-24,6491,Zomato,Delhi,Food
2024-01-02,7272,Swiggy,Mumbai,Food
2024-02-27,59133,Unknown,Bangalore,Food
2024-01-07,4114,Swiggy,Pune,Transfer
2024-01-13,4984,Flipkart,Delhi,Food
2024-01-10,2495,Flipkart,Pune,Online
2024-01-26,295569,Unknown,Delhi,Transfer
2024-01-27,3885,Flipkart,Mumbai,Food
2024-02-26,8905,Zomato,Pune,Food
2024-01-02,5343,Swiggy,Delhi,Food
2024-02-11,5327,Amazon,Mumbai,Transfer
2024-02-24,6085,Flipkart,Mumbai,Food
2024-01-14,125750,Unknown,Bangalore,Transfer
2024-01-12,171755,Unknown,Delhi,Online
2024-01-03,1984,Zomato,Pune,Food
2024-01-15,9854,Zomato,Delhi,Food
2024-03-01,56135,Unknown,Mumbai,Online
2024-01-17,8728,Amazon,Bangalore,Food
2024-02-04,132342,Unknown,Pune,Food
2024-01-06,9801,Swiggy,Pune,Food
2024-02-08,2653,Flipkart,Delhi,Food
2024-02-18,4525,Amazon,Bangalore,Food
2024-01-02,3107,Amazon,Bangalore,Food
2024-01-30,7307,Swiggy,Mumbai,Transfer
2024-01-27,297786,Unknown,Bangalore,Transfer
2024-01-18,3644,Amazon,Bangalore,Online
2024-03-01,97120,Unknown,Pune,Transfer
2024-02-13,5919,Zomato,Delhi,Food
2024-01-11,168795,Unknown,Delhi,Transfer
2024-02-27,181240,Unknown,Mumbai,Transfer
2024-02-04,61269,Unknown,Bangalore,Online
2024-02-26,4585,Flipkart,Pune,Transfer
2024-02-03,5259,Zomato,Delhi,Food
2024-01-09,7298,Swiggy,Pune,Transfer
2024-01-14,4715,Zomato,Bangalore,Online
2024-02-07,260611,Unknown,Pune,Food
2024-01-31,5897,Zomato,Pune,Food
2024-01-06,51182,Unknown,Delhi,Food
2024-02-07,9764,Swiggy,Delhi,Food
2024-01-17,7271,Flipkart,Pune,Transfer
2024-02-09,5134,Swiggy,Delhi,Transfer
2024-02-13,3562,Flipkart,Delhi,Online
2024-01-04,6711,Amazon,Bangalore,Food
2024-02-02,629,Swiggy,Bangalore,Food
2024-01-05,5121,Flipkart,Bangalore,Food
2024-01-10,832,Flipkart,Bangalore,Online
2024-01-31,3798,Flipkart,Delhi,Food
2024-02-17,7266,Flipkart,Delhi,Transfer
2024-01-31,84835,Unknown,Mumbai,Food
2024-02-14,1552,Amazon,Bangalore,Online
2024-02-13,6243,Swiggy,Delhi,Online
2024-02-03,4226,Flipkart,Pune,Transfer
2024-02-04,1330,Swiggy,Delhi,Transfer
2024-02-27,7318,Zomato,Delhi,Online
2024-02-04,7195,Flipkart,Bangalore,Food
2024-01-11,7475,Flipkart,Delhi,Online
2024-01-27,8405,Zomato,Mumbai,Online
2024-02-16,2609,Swiggy,Pune,Transfer
2024-01-09,2051,Swiggy,Pune,Transfer
2024-01-26,282908,Unknown,Bangalore,Transfer
2024-02-06,7394,Zomato,Mumbai,Online
2024-02-02,6531,Flipkart,Pune,Transfer
2024-01-16,180171,Unknown,Pune,Transfer
2024-01-15,650,Amazon,Delhi,Transfer
2024-01-18,4195,Flipkart,Bangalore,Food
2024-01-01,6983,Amazon,Bangalore,Online
2024-01-21,2335,Zomato,Bangalore,Transfer
2024-01-11,4660,Flipkart,Bangalore,Online
2024-02-01,5332,Zomato,Mumbai,Online
2024-02-08,130475,Unknown,Mumbai,Online
2024-02-05,710,Flipkart,Bangalore,Online
2024-01-07,235271,Unknown,Delhi,Online
2024-01-16,3544,Zomato,Delhi,Food
2024-02-02,8618,Swiggy,Bangalore,Food
2024-02-17,7960,Flipkart,Pune,Transfer
2024-02-13,104407,Unknown,Mumbai,Online
2024-01-12,1266,Swiggy,Bangalore,Food
2024-02-15,9911,Amazon,Delhi,Transfer
2024-02-19,151577,Unknown,Delhi,Food
2024-02-24,9297,Swiggy,Pune,Transfer
2024-01-05,1438,Zomato,Bangalore,Online
2024-01-14,2565,Swiggy,Mumbai,Online
2024-02-25,4421,Flipkart,Pune,Food
2024-01-05,92190,Unknown,Mumbai,Online
2024-01-19,5613,Zomato,Delhi,Food
2024-01-11,8711,Amazon,Pune,Transfer
2024-02-23,8622,Flipkart,Delhi,Food
2024-01-29,4872,Amazon,Mumbai,Transfer
2024-02-05,1098,Amazon,Bangalore,Transfer
2024-02-17,4108,Swiggy,Pune,Online
2024-02-03,9259,Amazon,Pune,Online
2024-02-29,1229,Zomato,Pune,Online
2024-01-01,276338,Unknown,Pune,Food
2024-02-09,9343,Zomato,Mumbai,Food
2024-01-08,5582,Flipkart,Delhi,Transfer
2024-01-11,1967,Amazon,Mumbai,Food
2024-01-29,8590,Swiggy,Bangalore,Online
2024-02-04,1450,Zomato,Bangalore,Transfer
2024-02-16,6195,Flipkart,Pune,Transfer
2024-01-30,280083,Unknown,Delhi,Transfer
2024-01-10,1070,Flipkart,Mumbai,Transfer
2024-01-14,84556,Unknown,Delhi,Online
2024-01-16,1379,Flipkart,Pune,Online
2024-01-29,9407,Flipkart,Mumbai,Online
2024-01-27,9628,Zomato,Delhi,Online
2024-02-05,2606,Swiggy,Bangalore,Food
2024-01-06,225911,Unknown,Mumbai,Food
2024-02-28,91102,Unknown,Bangalore,Transfer
2024-01-20,6503,Flipkart,Delhi,Online
2024-02-26,1047,Swiggy,Mumbai,Food
2024-01-26,241987,Unknown,Bangalore,Transfer
2024-01-10,244945,Unknown,Mumbai,Online
2024-01-03,8901,Flipkart,Mumbai,Online
2024-01-18,7254,Zomato,Mumbai,Transfer
2024-02-25,3387,Flipkart,Bangalore,Food
2024-01-29,5641,Swiggy,Bangalore,Food
2024-01-04,9161,Swiggy,Delhi,Transfer
2024-01-08,222626,Unknown,Bangalore,Online
2024-01-04,6921,Zomato,Delhi,Food
2024-01-09,199968,Unknown,Delhi,Online
2024-01-24,195056,Unknown,Pune,Transfer
2024-01-15,258482,Unknown,Bangalore,Food
2024-02-03,979,Amazon,Pune,Food
2024-02-10,95275,Unknown,Mumbai,Food
2024-01-28,9991,Flipkart,Mumbai,Transfer
2024-01-30,9988,Swiggy,Mumbai,Food
2024-01-01,6911,Swiggy,Bangalore,Food
2024-01-03,5662,Flipkart,Bangalore,Transfer
2024-01-30,5833,Amazon,Pune,Food
2024-02-21,1647,Amazon,Mumbai,Food
2024-01-25,3527,Swiggy,Mumbai,Food
2024-02-08,3871,Amazon,Mumbai,Food
2024-02-12,2948,Flipkart,Delhi,Food
2024-02-07,1977,Swiggy,Mumbai,Online
2024-01-08,7713,Amazon,Pune,Online
2024-02-20,8009,Zomato,Mumbai,Food
2024-02-08,8800,Amazon,Mumbai,Online
2024-02-17,2613,Flipkart,Pune,Transfer
2024-01-21,212443,Unknown,Bangalore,Transfer
2024-01-23,5458,Zomato,Bangalore,Online
2024-02-01,6916,Amazon,Bangalore,Transfer
2024-02-12,5711,Flipkart,Bangalore,Online
2024-01-16,116770,Unknown,Delhi,Food
2024-02-17,2571,Amazon,Pune,Transfer
2024-02-07,130599,Unknown,Pune,Online
2024-01-29,2290,Swiggy,Delhi,Food
2024-01-28,232078,Unknown,Delhi,Food
2024-02-26,511,Zomato,Mumbai,Food
2024-01-05,128570,Unknown,Delhi,Transfer
2024-02-26,146679,Unknown,Mumbai,Food
2024-01-27,5922,Swiggy,Bangalore,Online
2024-02-27,9906,Zomato,Pune,Food
2024-01-31,1049,Amazon,Mumbai,Food
2024-02-09,2852,Zomato,Mumbai,Food
2024-02-19,3100,Swiggy,Delhi,Transfer
2024-02-07,2517,Flipkart,Pune,Food
2024-01-19,4541,Flipkart,Bangalore,Transfer
2024-02-09,5781,Flipkart,Delhi,Food
2024-01-23,3079,Amazon,Bangalore,Food
2024-01-03,5613,Swiggy,Mumbai,Food
2024-02-19,6246,Amazon,Mumbai,Transfer
2024-02-14,9312,Flipkart,Pune,Food
2024-02-11,4595,Flipkart,Mumbai,Transfer
2024-01-19,3539,Flipkart,Delhi,Transfer
2024-02-04,3870,Flipkart,Delhi,Online
2024-02-29,9705,Flipkart,Pune,Transfer
2024-02-11,576,Flipkart,Delhi,Transfer
2024-01-28,146251,Unknown,Pune,Transfer
2024-01-14,6332,Amazon,Pune,Transfer
2024-01-28,6825,Swiggy,Mumbai,Transfer
2024-02-06,187356,Unknown,Bangalore,Transfer
2024-02-22,8209,Amazon,Pune,Transfer
2024-02-27,210031,Unknown,Mumbai,Transfer
2024-01-19,5819,Amazon,Pune,Transfer
2024-01-27,4013,Swiggy,Pune,Transfer
2024-02-16,3662,Zomato,Pune,Food
2024-02-17,52337,Unknown,Bangalore,Food
2024-02-16,82755,Unknown,Bangalore,Transfer
2024-02-19,9868,Swiggy,Bangalore,Food
2024-01-12,3805,Zomato,Delhi,Online
2024-02-21,4724,Swiggy,Delhi,Transfer
2024-02-04,130268,Unknown,Mumbai,Food
2024-01-10,7629,Amazon,Pune,Transfer
2024-01-26,5989,Amazon,Pune,Food
2024-01-27,2992,Amazon,Delhi,Food
2024-02-01,858,Zomato,Delhi,Transfer
2024-01-20,3191,Amazon,Pune,Transfer
2024-02-20,8483,Amazon,Bangalore,Online
2024-01-18,808,Flipkart,Mumbai,Transfer
2024-01-23,234050,Unknown,Mumbai,Transfer
2024-02-09,183143,Unknown,Delhi,Food
2024-01-19,8101,Amazon,Pune,Food
2024-01-27,7590,Amazon,Mumbai,Online
2024-03-01,9950,Swiggy,Pune,Online
2024-01-11,152412,Unknown,Delhi,Online
2024-02-02,208862,Unknown,Delhi,Online
2024-02-25,9867,Amazon,Delhi,Online
2024-02-27,9162,Amazon,Bangalore,Food
2024-01-27,1240,Swiggy,Pune,Transfer
2024-01-24,124572,Unknown,Delhi,Food
2024-01-19,6332,Swiggy,Pune,Online
2024-01-12,172011,Unknown,Delhi,Online
2024-01-26,4189,Zomato,Pune,Food
2024-01-22,7653,Zomato,Pune,Transfer
2024-02-10,127417,Unknown,Pune,Transfer
2024-01-20,4515,Amazon,Pune,Transfer
2024-01-07,3986,Zomato,Bangalore,Food
2024-02-06,6866,Swiggy,Bangalore,Food
2024-02-21,7347,Amazon,Mumbai,Food
2024-01-20,557,Flipkart,Bangalore,Food
2024-01-06,56501,Unknown,Mumbai,Transfer
2024-02-07,2839,Zomato,Pune,Online
2024-01-27,4184,Flipkart,Pune,Transfer
2024-01-19,676,Swiggy,Delhi,Transfer
2024-02-14,2200,Swiggy,Bangalore,Transfer
2024-02-26,6606,Flipkart,Mumbai,Transfer
2024-02-22,4807,Amazon,Delhi,Online
2024-01-15,5707,Zomato,Pune,Online
2024-01-28,149374,Unknown,Bangalore,Transfer
2024-01-27,6116,Amazon,Bangalore,Transfer
2024-01-12,9365,Swiggy,Delhi,Food
2024-01-03,6346,Zomato,Pune,Online
2024-01-04,4226,Amazon,Pune,Transfer
2024-01-07,6652,Amazon,Bangalore,Online
2024-01-03,7262,Amazon,Pune,Transfer
2024-01-10,3146,Zomato,Pune,Transfer
2024-02-06,77629,Unknown,Bangalore,Transfer
2024-01-17,5628,Swiggy,Bangalore,Online
2024-02-16,3169,Amazon,Bangalore,Food
2024-02-25,6786,Swiggy,Bangalore,Transfer
2024-02-04,149919,Unknown,Delhi,Food
2024-01-16,9085,Flipkart,Pune,Online
2024-01-15,158499,Unknown,Bangalore,Online
2024-01-05,950,Amazon,Mumbai,Food
2024-01-03,111443,Unknown,Bangalore,Food
2024-02-26,238795,Unknown,Pune,Online
2024-01-10,5034,Swiggy,Mumbai,Online
2024-02-14,3190,Flipkart,Pune,Online
2024-02-29,241919,Unknown,Delhi,Food
2024-02-24,7021,Zomato,Pune,Online
2024-02-12,9831,Zomato,Delhi,Online
2024-01-02,8903,Zomato,Pune,Online
2024-01-28,9463,Zomato,Pune,Online
2024-02-15,100247,Unknown,Mumbai,Online
2024-01-01,8103,Amazon,Delhi,Transfer
2024-02-06,3638,Amazon,Bangalore,Online
2024-02-11,4703,Flipkart,Pune,Transfer
2024-02-14,166467,Unknown,Delhi,Online
2024-02-04,3414,Swiggy,Pune,Online
2024-01-16,3807,Amazon,Pune,Food
2024-01-05,2547,Flipkart,Mumbai,Food
2024-01-26,215221,Unknown,Mumbai,Food
2024-02-11,4750,Swiggy,Pune,Transfer
2024-01-10,4410,Zomato,Delhi,Food
2024-01-23,9334,Flipkart,Mumbai,Transfer
2024-02-04,8233,Flipkart,Mumbai,Food
2024-01-01,6062,Amazon,Pune,Transfer
2024-02-10,3560,Swiggy,Mumbai,Online
2024-01-10,130911,Unknown,Bangalore,Food
2024-01-17,9093,Zomato,Pune,Online
2024-01-25,195262,Unknown,Mumbai,Food
2024-03-01,1777,Amazon,Pune,Online
2024-02-23,8200,Amazon,Pune,Transfer
2024-02-08,259803,Unknown,Delhi,Transfer
2024-01-29,1424,Swiggy,Mumbai,Food
2024-02-28,9608,Amazon,Bangalore,Transfer
2024-01-30,3458,Amazon,Pune,Food
2024-01-05,212993,Unknown,Mumbai,Online
2024-02-03,2580,Swiggy,Pune,Food
2024-01-22,4099,Amazon,Delhi,Online
2024-01-11,1666,Flipkart,Bangalore,Transfer
2024-02-13,216390,Unknown,Delhi,Transfer
2024-02-05,7577,Swiggy,Mumbai,Transfer
2024-01-22,5151,Zomato,Delhi,Online
2024-02-15,1521,Zomato,Delhi,Online
2024-01-03,5692,Swiggy,Delhi,Food
2024-02-18,9507,Swiggy,Pune,Food
2024-01-08,8585,Amazon,Pune,Online
2024-01-09,3219,Amazon,Mumbai,Online
2024-02-19,68417,Unknown,Delhi,Online
2024-02-17,6662,Flipkart,Pune,Food
2024-02-19,1501,Flipkart,Pune,Online
2024-01-26,5586,Amazon,Mumbai,Food
2024-02-16,3872,Zomato,Pune,Transfer
2024-01-27,8433,Zomato,Mumbai,Transfer
2024-02-23,1171,Swiggy,Bangalore,Food
2024-01-09,150765,Unknown,Pune,Food
2024-02-06,78399,Unknown,Bangalore,Online
2024-01-22,212638,Unknown,Pune,Transfer
2024-02-11,3476,Swiggy,Delhi,Food
2024-02-11,174841,Unknown,Delhi,Transfer
2024-01-15,501,Amazon,Bangalore,Food
2024-02-08,9248,Amazon,Mumbai,Transfer
2024-01-13,7582,Amazon,Bangalore,Food
2024-02-02,197386,Unknown,Bangalore,Transfer
2024-02-04,5200,Flipkart,Pune,Transfer
2024-01-30,54231,Unknown,Delhi,Transfer
2024-01-19,8194,Swiggy,Pune,Food
2024-01-31,218545,Unknown,Mumbai,Transfer
2024-01-04,4407,Amazon,Mumbai,Transfer
2024-01-05,2301,Swiggy,Mumbai,Transfer
2024-02-10,188194,Unknown,Delhi,Online
2024-02-22,5042,Flipkart,Delhi,Transfer
2024-02-12,6809,Swiggy,Bangalore,Food
2024-02-09,1478,Flipkart,Mumbai,Food
2024-01-25,8771,Swiggy,Delhi,Online
2024-02-26,7457,Swiggy,Mumbai,Online
2024-02-14,4446,Flipkart,Delhi,Food
2024-02-20,7820,Swiggy,Bangalore,Food
2024-02-09,196087,Unknown,Mumbai,Food
2024-02-03,6667,Amazon,Mumbai,Food
2024-02-17,8215,Flipkart,Pune,Transfer
2024-01-10,194036,Unknown,Bangalore,Transfer
2024-03-01,3692,Flipkart,Mumbai,Food
2024-02-21,3523,Swiggy,Mumbai,Food
2024-02-20,111863,Unknown,Bangalore,Online
2024-02-17,92145,Unknown,Mumbai,Food
2024-01-10,130068,Unknown,Bangalore,Food
2024-01-11,7426,Flipkart,Bangalore,Food
2024-01-02,275208,Unknown,Pune,Online
2024-02-11,6619,Zomato,Pune,Online
2024-01-10,6907,Swiggy,Delhi,Online
2024-02-13,4569,Zomato,Delhi,Transfer
2024-02-23,4671,Amazon,Delhi,Food
2024-01-09,5411,Amazon,Pune,Transfer
2024-01-28,2361,Zomato,Bangalore,Food
2024-01-14,5114,Swiggy,Bangalore,Online
2024-02-07,1672,Amazon,Bangalore,Transfer
2024-01-25,4994,Swiggy,Delhi,Food
2024-01-23,276636,Unknown,Bangalore,Food
2024-02-15,2324,Swiggy,Delhi,Online
2024-01-13,168465,Unknown,Mumbai,Food
2024-02-06,1647,Amazon,Bangalore,Transfer
2024-01-20,734,Zomato,Mumbai,Transfer
2024-01-26,7169,Zomato,Mumbai,Transfer
2024-02-27,5782,Swiggy,Mumbai,Food
2024-02-23,5091,Flipkart,Mumbai,Food
2024-02-16,3996,Flipkart,Delhi,Transfer
2024-02-21,204037,Unknown,Pune,Transfer
2024-01-19,1423,Swiggy,Pune,Online
2024-01-21,247407,Unknown,Mumbai,Online
2024-02-19,7941,Swiggy,Bangalore,Food
2024-01-19,3115,Swiggy,Bangalore,Transfer
2024-02-17,6488,Zomato,Bangalore,Transfer
2024-02-29,8717,Amazon,Bangalore,Food
2024-02-13,5674,Amazon,Mumbai,Transfer
2024-02-13,1390,Flipkart,Bangalore,Food
2024-02-18,2211,Zomato,Delhi,Transfer
2024-01-08,2533,Flipkart,Mumbai,Online
2024-01-14,3992,Zomato,Bangalore,Transfer
2024-01-23,188170,Unknown,Mumbai,Food
2024-01-11,1555,Zomato,Delhi,Online
2024-01-04,197398,Unknown,Delhi,Online
2024-01-18,270574,Unknown,Pune,Transfer
2024-01-14,8646,Zomato,Bangalore,Transfer
2024-02-05,3750,Swiggy,Mumbai,Online
2024-01-06,7573,Swiggy,Delhi,Online
2024-01-10,1823,Zomato,Pune,Transfer
2024-01-15,9709,Amazon,Mumbai,Transfer
2024-01-12,3033,Zomato,Bangalore,Food
2024-01-22,206417,Unknown,Bangalore,Online
2024-02-25,1563,Flipkart,Mumbai,Online
2024-02-03,9596,Swiggy,Pune,Online
2024-01-03,7271,Flipkart,Mumbai,Food
2024-03-01,7372,Amazon,Mumbai,Online
2024-02-19,2686,Swiggy,Bangalore,Online
2024-02-29,3659,Flipkart,Delhi,Online
2024-01-11,250862,Unknown,Delhi,Online
2024-02-21,768,Flipkart,Delhi,Online
2024-01-17,2533,Flipkart,Delhi,Online
2024-02-17,6450,Zomato,Bangalore,Online
2024-01-22,291123,Unknown,Bangalore,Transfer
2024-02-07,8439,Swiggy,Mumbai,Transfer
2024-02-25,215462,Unknown,Delhi,Transfer
2024-01-14,4845,Zomato,Bangalore,Online
2024-01-23,78649,Unknown,Mumbai,Online
2024-01-14,271886,Unknown,Bangalore,Online
2024-01-18,5705,Amazon,Bangalore,Food
2024-01-28,80952,Unknown,Mumbai,Transfer
2024-01-16,1949,Zomato,Mumbai,Transfer
2024-01-05,7589,Flipkart,Mumbai,Food
2024-01-30,6518,Amazon,Pune,Online
2024-02-14,9526,Flipkart,Delhi,Food
2024-02-01,1094,Zomato,Bangalore,Food
2024-02-02,207622,Unknown,Pune,Transfer
2024-01-22,6548,Zomato,Bangalore,Online
2024-03-01,4460,Amazon,Pune,Transfer
2024-02-25,5850,Zomato,Delhi,Online
2024-02-12,9285,Amazon,Pune,Transfer
2024-01-24,7637,Flipkart,Bangalore,Food
2024-02-24,2070,Zomato,Bangalore,Food
2024-02-06,5647,Swiggy,Pune,Transfer
2024-01-14,3863,Swiggy,Delhi,Transfer
2024-01-28,8419,Flipkart,Bangalore,Transfer
2024-01-20,6915,Amazon,Mumbai,Online
2024-01-20,8575,Amazon,Pune,Online
2024-02-12,6618,Flipkart,Pune,Transfer
2024-02-15,7694,Zomato,Delhi,Online
2024-02-17,4769,Amazon,Bangalore,Food
2024-01-07,7793,Swiggy,Bangalore,Online
2024-02-07,5357,Swiggy,Mumbai,Online
2024-02-20,5110,Flipkart,Mumbai,Online
2024-01-31,2091,Swiggy,Mumbai,Food
2024-02-27,4682,Flipkart,Bangalore,Online
2024-01-10,129895,Unknown,Bangalore,Online
2024-02-05,5017,Amazon,Bangalore,Transfer
2024-02-23,7020,Swiggy,Delhi,Transfer
2024-02-09,5845,Flipkart,Bangalore,Online
2024-01-11,6785,Swiggy,Delhi,Food
2024-02-24,4819,Zomato,Delhi,Food
2024-01-21,211965,Unknown,Mumbai,Online
2024-02-03,158752,Unknown,Bangalore,Online
2024-01-25,7325,Amazon,Delhi,Online
2024-02-18,3037,Flipkart,Pune,Food
2024-01-16,7589,Flipkart,Delhi,Transfer
2024-01-23,168412,Unknown,Pune,Transfer
2024-01-25,5712,Swiggy,Delhi,Online
2024-01-24,3520,Swiggy,Bangalore,Online
2024-01-25,823,Amazon,Bangalore,Transfer
2024-01-30,219412,Unknown,Bangalore,Food
2024-02-24,9934,Flipkart,Pune,Food
2024-02-26,4225,Flipkart,Mumbai,Transfer
2024-01-27,4272,Flipkart,Mumbai,Online
2024-02-02,110940,Unknown,Delhi,Online
2024-01-27,2145,Amazon,Delhi,Food
2024-02-07,5149,Flipkart,Delhi,Food
2024-01-27,2957,Amazon,Bangalore,Online
2024-02-22,3438,Flipkart,Mumbai,Transfer
2024-01-26,3782,Flipkart,Delhi,Transfer
2024-02-11,8840,Amazon,Delhi,Transfer
2024-03-01,4569,Swiggy,Pune,Transfer
2024-01-27,5501,Zomato,Bangalore,Transfer
2024-02-19,5415,Swiggy,Bangalore,Online
2024-01-17,6247,Amazon,Bangalore,Online
2024-01-05,5891,Swiggy,Delhi,Online
2024-02-05,695,Swiggy,Pune,Food
2024-01-10,5481,Swiggy,Pune,Food
2024-02-04,5497,Swiggy,Delhi,Food
2024-02-20,1554,Zomato,Pune,Food
2024-01-30,67103,Unknown,Pune,Transfer
2024-01-05,3184,Zomato,Pune,Transfer
2024-02-28,5611,Zomato,Mumbai,Food
2024-01-21,133270,Unknown,Mumbai,Food
2024-01-11,9284,Zomato,Bangalore,Online
2024-01-10,266404,Unknown,Bangalore,Food
2024-02-29,3470,Swiggy,Mumbai,Online
2024-02-08,230680,Unknown,Bangalore,Online
2024-02-06,241681,Unknown,Delhi,Transfer
2024-02-25,8113,Swiggy,Mumbai,Transfer
2024-01-04,9048,Swiggy,Delhi,Online
2024-01-18,7523,Swiggy,Mumbai,Online
2024-02-15,100949,Unknown,Mumbai,Transfer
2024-01-17,845,Flipkart,Pune,Food
2024-01-16,808,Swiggy,Mumbai,Transfer
2024-01-13,5569,Flipkart,Mumbai,Transfer
2024-02-26,4750,Amazon,Bangalore,Transfer
2024-01-04,9223,Zomato,Delhi,Transfer
2024-02-05,3320,Amazon,Mumbai,Online
2024-03-01,2262,Swiggy,Pune,Online
2024-01-17,1230,Flipkart,Bangalore,Food
2024-02-22,3706,Swiggy,Mumbai,Transfer
2024-01-14,3095,Zomato,Mumbai,Online
2024-01-22,4615,Flipkart,Pune,Food
2024-02-22,6685,Amazon,Mumbai,Transfer
2024-01-23,128561,Unknown,Pune,Online
2024-01-26,2378,Zomato,Pune,Food
2024-02-20,9788,Zomato,Delhi,Online
2024-01-28,3243,Swiggy,Delhi,Transfer
2024-02-05,3095,Amazon,Bangalore,Food
2024-02-03,2567,Amazon,Delhi,Transfer
2024-02-14,9001,Amazon,Delhi,Transfer
2024-02-15,3461,Zomato,Pune,Food
2024-02-19,3000,Zomato,Mumbai,Transfer
2024-01-12,234395,Unknown,Pune,Food
2024-01-17,53223,Unknown,Bangalore,Food
2024-01-12,53510,Unknown,Pune,Food
2024-01-24,4979,Zomato,Delhi,Food
2024-01-30,3157,Zomato,Pune,Online
2024-01-03,8470,Amazon,Bangalore,Online
2024-01-10,149923,Unknown,Mumbai,Transfer
2024-01-01,4902,Amazon,Mumbai,Transfer
2024-02-07,5677,Amazon,Pune,Transfer
2024-02-02,125956,Unknown,Delhi,Transfer
2024-01-19,146756,Unknown,Mumbai,Transfer
2024-02-21,7631,Zomato,Mumbai,Food
2024-02-13,6133,Zomato,Pune,Online
2024-02-17,3039,Flipkart,Mumbai,Online
2024-01-14,4692,Amazon,Mumbai,Food
2024-02-08,9349,Zomato,Bangalore,Food
2024-01-29,78170,Unknown,Pune,Food
2024-01-29,1600,Amazon,Delhi,Online
2024-01-13,2299,Zomato,Delhi,Food
2024-01-23,3399,Flipkart,Mumbai,Online
2024-01-11,8772,Zomato,Pune,Transfer
2024-01-15,1366,Swiggy,Delhi,Transfer
2024-02-27,4271,Zomato,Delhi,Transfer
2024-01-16,99097,Unknown,Pune,Transfer
2024-02-21,5912,Amazon,Delhi,Transfer
2024-02-20,157960,Unknown,Pune,Online
2024-01-26,8969,Zomato,Bangalore,Online
2024-02-01,4181,Flipkart,Bangalore,Food
2024-01-23,1323,Swiggy,Pune,Food
2024-01-14,167344,Unknown,Delhi,Food
2024-02-03,6730,Swiggy,Mumbai,Transfer
2024-01-06,6014,Swiggy,Bangalore,Transfer
2024-01-11,9109,Amazon,Bangalore,Food
2024-01-15,3579,Amazon,Mumbai,Online
2024-01-03,1060,Swiggy,Delhi,Online
2024-01-31,1823,Zomato,Pune,Transfer
2024-01-19,5804,Amazon,Mumbai,Food
2024-02-18,6703,Zomato,Mumbai,Online
2024-01-21,891,Flipkart,Mumbai,Food
2024-02-17,3283,Amazon,Mumbai,Online
2024-02-05,258867,Unknown,Pune,Transfer
2024-01-10,53391,Unknown,Pune,Online
2024-01-27,566,Zomato,Mumbai,Transfer
2024-02-29,3824,Flipkart,Delhi,Transfer
2024-01-30,1998,Amazon,Mumbai,Food
2024-02-28,6267,Swiggy,Mumbai,Online
2024-01-10,91182,Unknown,Mumbai,Transfer
2024-02-10,5397,Zomato,Pune,Food
2024-01-27,1863,Swiggy,Pune,Online
